Card_Name,Rarity,RH?,Number,Market Price,Listed Median,Adjusted Price,Slot 1 (Common),Slot 2 (Common),Slot 3 (Common),Slot 4 (Common),Slot 5 (Uncommon),Slot 6 (Uncommon),Slot 7 (Uncommon),Slot 8 (RH),Slot 9 (Illustration/RH),Slot 10 (Rare+),Slot 11 (Code)
Magikarp - 042/193,Common,No,042/193,$0.05,$0.07,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Gyarados,Rare,No,043/193,$0.16,—,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0,0.031856,0
Marill - 044/193,Common,No,044/193,$0.03,$0.05,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Azumarill,Uncommon,No,045/193,$0.03,$0.05,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Delibird,Common,No,046/193,$0.03,$0.05,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Luvdisc,Common,No,047/193,$0.02,$0.05,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Eiscue - 048/193,Uncommon,No,048/193,$0.03,$0.05,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Quaxly - 049/193,Common,No,049/193,$0.05,$0.06,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Quaxly - 050/193,Common,No,050/193,$0.03,$0.10,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Quaxwell - 051/193,Uncommon,No,051/193,$0.03,$0.06,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Quaquaval ex - 052/193,Double Rare,No,052/193,$0.85,—,$1.00,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0,0.008070588235,0
Cetoddle - 053/193,Common,No,053/193,$0.04,$0.06,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Cetoddle - 054/193,Common,No,054/193,$0.05,$0.06,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Cetitan - 055/193,Uncommon,No,055/193,$0.04,$0.07,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Veluza - 056/193,Rare,No,056/193,$0.05,—,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0,0.031856,0
Frigibax - 057/193,Common,No,057/193,$0.10,$0.15,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Frigibax - 058/193,Common,No,058/193,$0.08,$0.13,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Arctibax - 059/193,Uncommon,No,059/193,$0.06,$0.09,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Baxcalibur - 060/193,Rare,No,060/193,$0.24,—,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0,0.031856,0
Chien-Pao ex - 061/193,Double Rare,No,061/193,$7.17,—,$7.89,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0,0.008070588235,0
Pikachu,Common,No,062/193,$0.07,$0.10,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Pikachu ex,Double Rare,No,063/193,$1.39,—,$1.53,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0,0.008070588235,0
Raichu - 064/193,Uncommon,No,064/193,$0.06,$0.10,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Magnemite,Common,No,065/193,$0.03,$0.05,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Voltorb,Common,No,066/193,$0.02,$0.05,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Electrode,Uncommon,No,067/193,$0.03,$0.05,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Shinx - 068/193,Common,No,068/193,$0.05,$0.08,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Shinx - 069/193,Common,No,069/193,$0.05,$0.06,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Luxio,Uncommon,No,070/193,$0.03,$0.06,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Luxray,Rare,No,071/193,$0.11,—,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0,0.031856,0
Pincurchin - 072/193,Common,No,072/193,$0.03,$0.05,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Pincurchin - 073/193,Uncommon,No,073/193,$0.03,$0.05,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Pawmi,Common,No,074/193,$0.03,$0.05,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Pawmo,Uncommon,No,075/193,$0.03,$0.05,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Pawmot,Rare,No,076/193,$0.07,—,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0,0.031856,0
Tadbulb - 077/193,Common,No,077/193,$0.03,$0.06,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Tadbulb - 078/193,Common,No,078/193,$0.04,$0.06,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Bellibolt ex - 079/193,Double Rare,No,079/193,$0.65,—,$1.00,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0,0.008070588235,0
Wattrel - 080/193,Common,No,080/193,$0.29,$0.25,$0.50,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Wattrel - 081/193,Common,No,081/193,$0.05,$0.09,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Kilowattrel,Uncommon,No,082/193,$0.05,$0.06,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Jigglypuff,Common,No,083/193,$0.03,$0.06,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Wigglytuff,Rare,No,084/193,$0.07,—,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0,0.031856,0
Slowpoke,Common,No,085/193,$0.04,$0.06,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Slowking ex - 086/193,Double Rare,No,086/193,$0.98,—,$1.00,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0,0.008070588235,0
Misdreavus,Common,No,087/193,$0.04,$0.05,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Mismagius - 088/193,Uncommon,No,088/193,$0.04,$0.05,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Spiritomb,Rare,No,089/193,$0.17,—,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0,0.031856,0
Gothita,Common,No,090/193,$0.02,$0.05,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Gothorita - 091/193,Uncommon,No,091/193,$0.03,$0.05,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Gothitelle,Uncommon,No,092/193,$0.04,$0.06,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Dedenne ex - 093/193,Double Rare,No,093/193,$0.71,—,$1.00,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0,0.008070588235,0
Oranguru,Uncommon,No,094/193,$0.03,$0.08,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Sandygast - 095/193,Common,No,095/193,$0.05,$0.05,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Palossand,Uncommon,No,096/193,$0.04,$0.05,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Mimikyu,Rare,No,097/193,$0.16,—,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0,0.031856,0
Ceruledge,Rare,No,098/193,$0.11,—,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0,0.031856,0
Rabsca - 099/193,Rare,No,099/193,$0.06,—,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0,0.031856,0
Tinkatink - 100/193,Common,No,100/193,$0.05,$0.09,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Tinkatink - 101/193,Common,No,101/193,$0.08,$0.10,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Tinkatink - 102/193,Common,No,102/193,$0.05,$0.09,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Tinkatuff - 103/193,Uncommon,No,103/193,$0.06,$0.10,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Tinkatuff - 104/193,Uncommon,No,104/193,$0.11,$0.12,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Tinkaton,Rare,No,105/193,$0.13,—,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0,0.031856,0
Mankey,Common,No,106/193,$0.03,$0.05,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Primeape,Uncommon,No,107/193,$0.04,$0.06,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Paldean Tauros - 108/193,Uncommon,No,108/193,$0.06,$0.10,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Sudowoodo,Uncommon,No,109/193,$0.04,$0.05,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Larvitar,Common,No,110/193,$0.03,$0.05,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Pupitar,Uncommon,No,111/193,$0.03,$0.07,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Makuhita,Common,No,112/193,$0.02,$0.05,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Hariyama,Rare,No,113/193,$0.06,—,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0,0.031856,0
Croagunk,Common,No,114/193,$0.02,$0.05,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Toxicroak,Uncommon,No,115/193,$0.03,$0.05,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Rockruff,Common,No,116/193,$0.03,$0.05,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Lycanroc ex,Double Rare,No,117/193,$0.85,—,$1.00,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0,0.008070588235,0
Passimian,Uncommon,No,118/193,$0.02,$0.05,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Falinks,Common,No,119/193,$0.03,$0.05,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Nacli,Common,No,120/193,$0.05,$0.06,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Nacli - 121/193,Common,No,121/193,$0.04,$0.08,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Naclstack,Uncommon,No,122/193,$0.04,$0.07,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Garganacl,Rare,No,123/193,$0.10,—,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0,0.031856,0
Glimmet,Common,No,124/193,$0.07,$0.10,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Glimmet - 125/193,Common,No,125/193,$0.07,$0.08,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Glimmora,Rare,No,126/193,$0.09,—,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0,0.031856,0
Ting-Lu ex,Double Rare,No,127/193,$0.97,—,$1.00,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0,0.008070588235,0
Paldean Wooper,Common,No,128/193,$0.07,$0.10,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Paldean Wooper - 129/193,Common,No,129/193,$0.08,$0.10,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Paldean Clodsire ex,Double Rare,No,130/193,$0.80,—,$1.00,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0,0.008070588235,0
Murkrow,Common,No,131/193,$0.06,$0.10,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Honchkrow,Uncommon,No,132/193,$0.04,$0.06,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Sneasel,Common,No,133/193,$0.03,$0.05,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Weavile,Rare,No,134/193,$0.05,—,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0,0.031856,0
Tyranitar - 135/193,Rare,No,135/193,$0.12,—,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0,0.031856,0
Sableye,Rare,No,136/193,$0.10,—,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0,0.031856,0
Seviper,Uncommon,No,137/193,$0.03,$0.05,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Deino,Common,No,138/193,$0.03,$0.05,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Zweilous,Uncommon,No,139/193,$0.03,$0.06,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Hydreigon,Rare,No,140/193,$0.08,—,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0,0.031856,0
Maschiff,Common,No,141/193,$0.04,$0.06,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Maschiff - 142/193,Common,No,142/193,$0.04,$0.06,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Mabosstiff,Uncommon,No,143/193,$0.04,$0.06,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Shroodle,Common,No,144/193,$0.05,$0.07,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Shroodle - 145/193,Common,No,145/193,$0.04,$0.08,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
Grafaiai,Uncommon,No,146/193,$0.04,$0.10,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Bombirdier,Uncommon,No,147/193,$0.03,$0.05,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Corviknight,Uncommon,No,148/193,$0.03,$0.07,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014285714286,0.014285714286,0.014285714286,0,0,0,0
Cufant,Common,No,149/193,$0.03,$0.05,$0.10,0.012345679012,0.012345679012,0.012345679012,0.012345679012,0.000000000000,0.000000000000,0.000000000000,0,0,0,0
